description,category,brand,calories,protein,fat,carbs,calories_per_protein,calories_per_fat,calories_per_carb,label
"CHEESE PETITE PIZZA, CHEESE",Pizza,Butch's Pizza,-0.2912888553867602,0.607734774755566,-0.1941263767965824,-0.4078741085212655,-0.2836990060875693,-0.3322189891063578,-0.1471307103718019,1
"PIZZA, GARLIC CHICKEN ALFREDO",Pizza,Pizza Corner,-0.2169549922463926,0.4734520442337929,-0.2653614840342272,-0.2198423433159091,-0.2836986744007389,-0.3322184004909427,-0.1471309115424293,1
FOUR MEAT PAN PIZZA,Pizza,"Bernatello's Pizza, Inc.",-0.245272654395104,0.3185104320932852,-0.1079318970390321,-0.274998327776147,-0.2836984722671588,-0.3322191575677072,-0.1471308713017068,1
"GOURMET PIZZA, MOZZARELLA CHEESE",Pizza,"Doreen's Pizza, Inc.",-0.404559503981606,0.0747356289922197,-0.2760467501198739,-0.3627464848719799,-0.2836983709480012,-0.3322190407878334,-0.1471309322164363,1
ITALIAN SAUSAGE & PEPPERONI PIZZA,Pizza,"Doreen's Pizza, Inc.",-0.2240344077835704,0.4941109258525271,-0.1456865038749839,-0.335168492641861,-0.2836987207782426,-0.3322189634311391,-0.1471307577040946,1
MARGHERITA DELUXE PAN PIZZA,Pizza,"Bernatello's Pizza, Inc.",-0.245272654395104,0.3908165177588554,-0.1079318970390321,-0.274998327776147,-0.2836986043265255,-0.3322191575677072,-0.1471308713017068,1
"PAN PIZZA, CHICKEN CARBONARA",Pizza,"Bernatello's Pizza, Inc.",-0.2912888553867602,0.7110291828492379,-0.3138013569558257,-0.2524345159515043,-0.2836991154066474,-0.3322184086232762,-0.1471309481390366,1
PIZZA WITH ROASTED GARLIC CHEESE,Pizza,"Bernatello's Pizza, Inc.",-0.1249225902630804,0.2079854154330563,-0.0723143434202097,-0.187250170680314,-0.2836978966438352,-0.3322189382641484,-0.1471308613934278,1
PUB STYLE CHEESE PIZZA,Pizza,Mystic Pizza LLC,-0.0328901882797681,0.4527931626150584,0.3194787463868368,-0.2599557865597184,-0.2836982343702057,-0.3322196521172457,-0.1471306688379895,1
"REGGIO'S, TURKEY SAUSAGE PIZZA",Pizza,Reggio's Pizza Inc.,-0.0789063892714243,0.597405333946199,-0.0794378541439742,-0.0217822172996005,-0.2836985744314628,-0.332218786489791,-0.1471309880030372,1
"REGGIO'S, TURKEY SAUSAGE PIZZA",Pizza,Reggio's Pizza Inc.,-0.3196065175354716,0.3598281953307538,-0.3836117620487176,-0.2599557865597184,-0.2836987283581339,-0.3322180603614723,-0.1471309687609386,1
"THIN CRUST PIZZA, MARGHERITA",Pizza,Mystic Pizza LLC,-0.3727021340643056,0.1738982607621447,-0.2561009200933333,-0.3552252142637657,-0.283698513742113,-0.3322190114572985,-0.1471309041296844,1
ULTRA THIN CRUST PIZZA,Pizza,"Bernatello's Pizza, Inc.",-0.2346535310893372,0.6903703012305036,0.0986499139501377,-0.4755655439951937,-0.283698990103055,-0.3322196592313159,-0.147130470230575,1
ULTRA THIN CRUST PIZZA,Pizza,"Bernatello's Pizza, Inc.",-0.3266859330726495,0.8246530317522768,-0.1342888867169608,-0.4906080852116222,-0.283699278883825,-0.3322193112664339,-0.1471305727114513,1
WHOLE WHEAT PIZZA SLICES,Pizza,Amnon's Frozen Pizza,-0.2204947000149815,0.7006997420398707,-0.2518268136590748,-0.2373919747350757,-0.2836989752396524,-0.3322184854110267,-0.147130893885984,1
"CHEESE, SAUSAGE & MUSHROOM PIZZA",Pizza,Luiges Frozen Pizza Inc.,-0.2912888553867602,0.4011459585682225,-0.1634952806843951,-0.4630300929815032,-0.2836987283580726,-0.3322191047522285,-0.1471305887028154,1
"CHEESE, SAUSAGE, & MUSHROOM PIZZA",Pizza,Luiges Frozen Pizza Inc.,-0.2842094398495823,0.3288398729026524,-0.2033869407374761,-0.3226330416281706,-0.2836985884251459,-0.3322189285576182,-0.1471308474431484,1
GOURMET 6-CHEESE PIZZA,Pizza,Casey's Bakery,-0.2098755767092147,0.4527931626150584,-0.1150554077627967,-0.2925479591953135,-0.2836986264240123,-0.3322190313375595,-0.1471308082652945,1
ORIGINAL PEPPERONI DIPPIN' PIZZA,Pizza,Festive Foods LLC,-0.3302256408412384,0.421804840186957,-0.1392753442235959,-0.3752819358856704,-0.2836988490967352,-0.3322193060091185,-0.1471308201407543,1
"SPARTAN, PIZZA BITES, SAUSAGE & PEPPERONI PIZZA WRAPPED IN A CRISPY BROWNED CRUST",Pizza,McIlhenny Company,-0.2027961611720369,-0.0161634501302114,-0.0865613648677387,-0.1145445548009096,-0.2836973653008547,-0.3322191065804035,-0.1471310078029817,1
"ORGAINC PIZZA, THREE CHEESE",Pizza,"Publix Super Markets, Inc.",-0.2948285631553491,0.4424637218056912,-0.1563717699606307,-0.3602393946692418,-0.2836987995413497,-0.3322191410626134,-0.147130801143327,1
GLUTEN-FREE VEGAN PIZZA,Pizza,New Planet Beer Company,0.0520627981663661,-0.365298549486822,0.0345383174362575,0.2289268029742078,-0.2836926629593267,-0.3322188305394999,-0.1471310742416027,1
"CHEESE FROZEN PIZZA, CHEESE",Pizza,Rainbow Games Inc,-0.3266859330726495,0.8246530317522768,-0.3230619208967195,-0.3928315673048369,-0.283699278883825,-0.3322184965423798,-0.1471307853219135,1
"PIZZA WITH BROCCOLI AND CARROTS, CHEESE",Pizza,Hovan's Group LLC,-0.3266859330726495,0.2596326194798923,-0.5581377747809474,-0.0744311115571003,-0.2836985657023379,-0.3322159652394184,-0.1471311445396718,1
4 CHEESE MEDLEY PIZZA,Pizza,The Schwan Food Company,-0.1638593757175586,0.3391693137120195,-0.0936848755915032,-0.2123210727076949,-0.2836983125571382,-0.3322189734868631,-0.1471308684290935,1
"AMY'S, PIZZA BITES CHEESE",Pizza,Amy's Kitchen Inc.,-0.248812362163693,0.1935241982999422,-0.1008083863152676,-0.3201259514254325,-0.2836982060342009,-0.3322191906469753,-0.1471308105170255,1
"AMY'S, SOY CHEEZE PIZZA",Pizza,Amy's Kitchen Inc.,-0.2417329466265151,0.2627314517227023,-0.2048116428822291,-0.1847430804775759,-0.2836983481304382,-0.3322187819750067,-0.1471309743949982,1
ARTISAN CRUST PEPPERONI PIZZA,Pizza,The Schwan Food Company,-0.1532402524117918,0.48378148504316,-0.0438203005251518,-0.2273636139241234,-0.283698552559714,-0.3322191064036696,-0.1471308389690191,1
ARTISAN CRUST SUPREME PIZZA,Pizza,"Ahold USA, Inc. ",-0.2877491476181713,0.2079854154330563,-0.1293024292103256,-0.3226330416281706,-0.2836983499479845,-0.3322192116142461,-0.1471308515221967,1
AUTHENTIC CHICAGO STUFFED PIZZA,Pizza,"Bravo Restaurants, Inc.",-0.2204947000149815,0.2720279484511328,-0.0865613648677387,-0.2549416061542423,-0.2836983128211117,-0.3322191560313029,-0.1471308716484542,1
BACON MINI PIZZA BAGEL,Pizza,"2178 Kensington Ave., Inc.",-0.351463887452772,0.3081809912839179,-0.4776421036024088,-0.1972785314912663,-0.283698719440916,-0.3322173437133273,-0.1471310661958457,1
BAKE & RISE CRUST PIZZA,Pizza,Hannaford Bros. Co.,-0.2771300243124044,0.2637643958036391,-0.3593918255879184,-0.1847430804775759,-0.2836984434792851,-0.3322180497646895,-0.147131007732073,1
"BIG Y, PIZZA BITES",Pizza,"Big Y Foods, Inc.",-0.2027961611720369,-0.0161634501302114,-0.0865613648677387,-0.1145445548009096,-0.2836973653008547,-0.3322191065804035,-0.1471310078029817,1
"BOLD ORGANICS, DELUXE PIZZA",Pizza,"North Country Elements, LLC",-0.4080992117501949,-0.3539361645965181,-0.1399876952959723,-0.3702677554801942,-0.2836960116711021,-0.332219537882758,-0.1471309256818387,1
BRICK OVEN STYLE PIZZA,Pizza,"Weis Markets, Inc.",-0.1815579145605033,0.3288398729026524,0.0345383174362575,-0.3376755828445991,-0.2836983347965163,-0.332219393073707,-0.1471307033507784,1
"BROCCOLI RABE PIZZA, BROCCOLI",Pizza,"Tea Land, Inc.",-0.2948285631553491,0.0385825861594346,-0.1079318970390321,-0.3527181240610276,-0.2836978990853437,-0.3322193000631105,-0.1471308134510991,1
BUFFALO STYLE CHICKEN PIZZA,Pizza,"Ahold USA, Inc. ",-0.2771300243124044,0.3081809912839179,-0.3736388470354473,-0.1697005392611475,-0.2836985321775906,-0.3322179432293831,-0.1471310224568479,1
BUFFALO STYLE CHICKEN PIZZA,Pizza,"Associated Wholesale Grocers, Inc.",-0.2735903165438155,0.2875221096651836,-0.4142428581609049,-0.1195587352063857,-0.2836984827757823,-0.3322175831658977,-0.147131064568199,1
CAULIFLOWER CRUST CHEESE PIZZA,Pizza,"Ittella International, Inc.",-0.2417329466265151,0.5147698074712614,-0.1463988549473604,-0.4103811987240035,-0.2836987880015229,-0.3322190144884425,-0.14713063881247,1
"CHEESE CLASSIC PIZZA, CHEESE",Pizza,Home Run Inn Frozen Foods Corp,0.0272848437862436,0.545758129899363,0.383590342900717,-0.214828162910433,-0.2836982772137048,-0.3322196477795583,-0.147130677845006,1
"CHEESE CLASSIC PIZZA, CHEESE",Pizza,Home Run Inn Frozen Foods Corp,0.0025068894061211,0.421804840186957,0.2981082142155433,-0.1972785314912663,-0.283698092467601,-0.3322195510197256,-0.1471307271938364,1
CHEESE DEEP DISH PIZZA,Pizza,Unknown,-0.1603196679489697,0.2875221096651836,0.1627615104640181,-0.3502110338582895,-0.2836981917150765,-0.3322196237451743,-0.1471306552245281,1
"CHEESE MICROWAVABLE PIZZA, CHEESE",Pizza,"Dollar Tree Stores, Inc.",-0.245272654395104,0.1150204481487517,-0.2133598557507465,-0.1772218098693617,-0.2836979814893091,-0.3322187562084176,-0.147130985459834,1
"CHEESE MICROWAVABLE PIZZA, CHEESE",Pizza,"Wal-Mart Stores, Inc.",-0.245272654395104,0.1150204481487517,-0.2133598557507465,-0.1772218098693617,-0.2836979814893091,-0.3322187562084176,-0.147130985459834,1
"CHEESE MINI PIZZAS, CHEESE",Pizza,Smart & Final Iris Corporation,-0.245272654395104,0.4114753993775896,0.0772793817788443,-0.3777890260884085,-0.2836986390258005,-0.3322196396531111,-0.147130708427768,1
"CHEESE MINI PIZZAS, CHEESE",Pizza,"Wal-Mart Stores, Inc.",-0.2948285631553491,0.168733540357461,-0.3373089423442485,-0.2073068923022187,-0.283698276145587,-0.3322182770361161,-0.1471310016925902,1
"CHEESE PIZZA ROLLS, CHEESE",Pizza,"General Mills, Inc.",-0.2027961611720369,-0.1380508516807441,-0.171331142480536,-0.0844594723680526,-0.283696726699826,-0.3322187976518717,-0.1471310343137181,1
"CHEESE PIZZA SLICES, CHEESE",Pizza,"Tast-I-Twist Bakers, Inc.",-0.1815579145605033,0.3598281953307538,-0.1770299510595476,-0.2047998020994806,-0.2836983968345279,-0.3322187066380067,-0.1471308946932281,1
"CHEESE PIZZA STICKS, CHEESE",Pizza,"General Mills, Inc.",-0.2842094398495823,-0.0326905554251988,-0.2276068771982755,-0.1621792686529332,-0.2836975946992217,-0.3322188251812818,-0.1471310360793336,1
CHEESE THIN CRUST PIZZA,Pizza,"Safeway, Inc.",-0.3868609651386613,0.3494987545213866,-0.3202125166072137,-0.3677606652774561,-0.2836988742317431,-0.332218756696204,-0.1471309029397014,1
"CHORIZO JALAPENO PIZZA, MEDIUM",Pizza,"Schwan's Mama Rosa's, LLC",-0.3302256408412384,0.1677005962765243,-0.3088148994491905,-0.1897572608830522,-0.28369837646812,-0.3322185921864359,-0.147131053032588,1
CILANTRO PESTO NAAN PIZZA,Pizza,Deep Foods Inc.,-0.1320020058002582,0.3391693137120195,-0.3665153363116828,0.0885297516208751,-0.2836982345944454,-0.3322173528773917,-0.1471311076863229,1
CLASSIC CRUST CHEESE PIZZA,Pizza,The Schwan Food Company,-0.1744784990233254,0.3598281953307538,-0.0295732790776228,-0.2323777943295996,-0.2836983798333173,-0.3322192044409755,-0.1471308537786444,1
CLASSIC CRUST CHEESE PIZZA,Pizza,Glencourt Inc.,-0.2806697320809934,0.2978515504745507,-0.2219080686192639,-0.2674770571679327,-0.2836985212296365,-0.3322188381819425,-0.1471309187047027,1
CLASSIC CRUST PEPPERONI PIZZA,Pizza,Bi-Lo Inc.,-0.1497005446432029,0.3494987545213866,0.219749596254134,-0.3878173868993608,-0.2836982993181701,-0.3322197060310057,-0.147130566137203,1
CLASSIC CRUST PIZZA MARGHERITA,Pizza,DR.OETKER,-0.1497005446432029,0.2524020109133352,-0.0580673219726808,-0.2123210727076949,-0.2836980805524209,-0.3322190524540607,-0.1471308545884599,1
"CLASSIC CRUST PIZZA, PEPPERONI",Pizza,"Ahold USA, Inc. ",-0.1390814213374361,0.0974603987728275,0.0274148067124929,-0.1371083666255524,-0.2836975936323621,-0.3322192722811682,-0.1471309301712684,1
"CLASSIC CRUST PIZZAS, PEPPERONI",Pizza,The Schwan Food Company,-0.1815579145605033,0.3908165177588554,-0.0580673219726808,-0.2524345159515043,-0.283698455488651,-0.3322191382288963,-0.1471308346104836,1
CLASSICO MARGHERITA GOURMET PIZZA,Pizza,Unknown,-0.3585433029899498,0.2637643958036391,-0.2525391647314512,-0.2424061551405519,-0.2836986576040317,-0.3322189760952922,-0.147131028417868,1
"COMBINATION PIZZA ROLLS, COMBINATION",Pizza,"General Mills, Inc.",-0.2027961611720369,-0.0161634501302114,-0.0865613648677387,-0.1145445548009096,-0.2836973653008547,-0.3322191065804035,-0.1471310078029817,1
"COMBINATION PIZZA, SAUSAGE AND PEPPERONI",Pizza,"Schwan's Mama Rosa's, LLC",-0.3089873942297048,0.0964274546918908,-0.2995543355082967,-0.2298707041268614,-0.2836981257024332,-0.3322185600483518,-0.1471309917232254,1
COMBINATION THIN CRUST PIZZA,Pizza,"Safeway, Inc.",-0.3302256408412384,0.1780300370858915,-0.2048116428822291,-0.3477039436555514,-0.2836984007524277,-0.3322190751402427,-0.1471308640013345,1
CRISPY EDGE PAN PIZZA,Pizza,"Champion Foods, LLC",-0.3125271019982937,0.5044403666618943,-0.28886906942265,-0.335168492641861,-0.2836989238016269,-0.3322186313429736,-0.1471308617959898,1
CRISPY THIN CRUST PIZZA,Pizza,Aldi Inc.,-0.3373050563784163,0.3701576361401211,-0.2162092600402523,-0.397845747710313,-0.2836987873113905,-0.3322190539308906,-0.1471307902232203,1
CRISPY THIN CRUST PIZZA,Pizza,Food Town Stores Inc.,-0.1850976223290922,0.1677005962765243,-0.1150554077627967,-0.1371083666255524,-0.2836979546112417,-0.3322189593913516,-0.1471309709362611,1
CRISPY THIN CRUST PIZZA,Pizza,Food Town Stores Inc.,-0.1850976223290922,0.0272202012691307,-0.1150554077627967,-0.1371083666255524,-0.2836974831797951,-0.3322189593913516,-0.1471309709362611,1
CRISPY THIN CRUST PIZZA,Pizza,Hannaford Bros. Co.,-0.2098755767092147,0.1677005962765243,-0.2119351536059936,-0.1045161939899573,-0.2836980266355868,-0.3322186439353401,-0.1471310228788946,1
CRISPY THIN CRUST PIZZA,Pizza,Hannaford Bros. Co.,-0.1390814213374361,0.0974603987728275,0.0274148067124929,-0.1371083666255524,-0.2836975936323621,-0.3322192722811682,-0.1471309301712684,1
CRISPY THIN CRUST PIZZA,Pizza,Hannaford Bros. Co.,-1.077103980013503,-0.7454219712715342,-0.8416535015867739,-0.9393772315017392,-0.2837005474876644,-0.3322215494548343,-0.1471317611499648,1
CRISPY THIN CRUST PIZZA,Pizza,Hannaford Bros. Co.,-0.1850976223290922,0.1677005962765243,-0.1150554077627967,-0.1371083666255524,-0.2836979546112417,-0.3322189593913516,-0.1471309709362611,1
CRUST CHEESE-TRIO PIZZA,Pizza,The Schwan Food Company,-0.1780182067919143,0.3185104320932852,-0.0509438112489163,-0.2223494335186472,-0.2836983044833733,-0.3322191505069563,-0.1471308699777002,1
CUSTOMIZED BASIL PESTO PIZZA,Pizza,Mr. Beverages Old Time Cocktail Mixes,-0.0010328183624678,0.2689291162083227,0.3052317249393079,-0.2223494335186472,-0.2836977317273235,-0.3322195699439074,-0.1471306945500891,1
DEEP DISH PIZZA CRISPS,Pizza,"Wal-Mart Stores, Inc.",-0.2417329466265151,0.139811106091233,0.0202912959887284,-0.365253575074718,-0.2836980427358005,-0.3322195047212073,-0.1471307270310992,1
"DEEP DISH PIZZA, CHEESE",Pizza,Home Run Inn Frozen Foods Corp,-0.2665109010066376,0.2141830799186765,-0.1798793553490535,-0.2775054179788851,-0.2836983053961499,-0.3322189652331495,-0.1471308907366595,1
"DEEP DISH PIZZA, PEPPERONI",Pizza,"Schwan's NE Foods, LLC",-0.0328901882797681,0.3598281953307538,-0.0224497683538583,-0.0343176683132909,-0.283698039809106,-0.3322188601857235,-0.1471309411594591,1
"DEEP DISH PIZZA, PEPPERONI",Pizza,"Safeway, Inc.",-0.1036843436515468,0.2875221096651836,-0.0438203005251518,-0.1245729156118619,-0.2836980461847236,-0.3322189753587796,-0.1471309120802912,1
"DEEP DISH PIZZA, SAUSAGE",Pizza,Home Run Inn Frozen Foods Corp,-0.2558917777008708,0.5664170115180973,-0.1392753442235959,-0.3752819358856704,-0.2836988859202896,-0.3322190827277914,-0.1471307264858092,1
"DEEP DISH PIZZA, SPINACH",Pizza,"The Dish, Inc",-0.1497005446432029,0.1284487212009291,-0.0224497683538583,-0.187250170680314,-0.2836977306329419,-0.3322191610192173,-0.1471308848071666,1
DEEP DISH SAUSAGE PIZZA,Pizza,"The Dish, Inc",-0.1284622980316693,0.2730608925320695,0.1128969353976668,-0.2499274257487661,-0.2836980752428604,-0.332219452736286,-0.1471307832463029,1
DELUXE FRENCH BREAD PIZZAS,Pizza,Nestle Usa-Frozen Food Division,-0.2311138233207483,0.172865316681208,0.0274148067124929,-0.3552252142637657,-0.2836981022015279,-0.3322194957019808,-0.1471307318643014,1
DELUXE FRENCH BREAD PIZZAS,Pizza,Nestle Usa-Frozen Food Division,-0.248812362163693,0.08093329347784,0.013167785264964,-0.3527181240610276,-0.2836978870115652,-0.3322195051544277,-0.147130757704107,1
DELUXE TEXAS TOAST PIZZA,Pizza,Brookshire Grocery Company,-0.1603196679489697,0.2110842476758664,0.2126260855303695,-0.2900408689925755,-0.2836980034569953,-0.332219714825975,-0.1471307577040656,1
"EATING RIGHT, CHEESE PIZZA",Pizza,Glencourt Inc.,-0.1921770378662701,0.0106930959741432,-0.0153262576300939,-0.2198423433159091,-0.2836974410519652,-0.3322192900601086,-0.1471308870681382,1
"FLATBREAD PIZZA, MOZZARELLA & PESTO",Pizza,"Ahold USA, Inc. ",-0.2134152844778037,0.4011459585682225,-0.0010792361825648,-0.3627464848719799,-0.283698548083969,-0.3322193816613004,-0.1471306966248018,1
"FLATBREAD PIZZA, VEGETABLE ALFREDO",Pizza,Nation Enterprises Inc.,-0.2948285631553491,0.139811106091233,-0.1293024292103256,-0.365253575074718,-0.2836982019361308,-0.3322192325814263,-0.1471307927589932,1
FOUR CHEESE PIZZA MELT,Pizza,Schwan's Company,-0.1143034669573136,0.5560875707087302,0.0559088496075508,-0.2574486963569804,-0.2836985839824976,-0.3322192863301592,-0.1471307577040471,1
"FRENCH BREAD PIZZA, DELUXE",Pizza,"Big Y Foods, Inc.",-0.3089873942297048,0.1986889187046259,-0.3123766548110728,-0.2223494335186472,-0.283698388018052,-0.3322184876267579,-0.1471309997941324,1
"FRENCH BREAD PIZZA, ORIGINAL",Pizza,Pinnacle Foods Group LLC,-0.2877491476181713,0.0716367967494096,-0.3294730805481075,-0.1471367274365047,-0.2836979832288049,-0.3322182979392926,-0.147131053021955,1
"FRENCH BREAD PIZZA, PEPPERONI",Pizza,The Schwan Food Company,-0.248812362163693,0.1821618134096384,-0.2019622385927233,-0.2348848845323376,-0.2836981773527316,-0.3322188176510477,-0.1471309255401872,1
"FRENCH BREAD PIZZA, PEPPERONI",Pizza,Pinnacle Foods Group LLC,-0.2240344077835704,0.1336134416056126,-0.1848658128556885,-0.1747147196666236,-0.2836979716350709,-0.3322188091674201,-0.147130968263159,1
"FRENCH BREAD PIZZA, PEPPERONI",Pizza,"Schwan's NE Foods, LLC",-0.2240344077835704,0.1336134416056126,-0.1848658128556885,-0.1747147196666236,-0.2836979716350709,-0.3322188091674201,-0.147130968263159,1
GARLIC CHICKEN ALFREDO PIZZA,Pizza,"Supervalu, Inc.",-0.3443844719155941,0.5354286890899959,-0.1350012377893372,-0.5257073480499553,-0.2836990291011279,-0.3322193618508732,-0.14713050228175,1
GARLIC PEPPERONI FLATBREAD PIZZA,Pizza,The Kroger Co.,0.1122378302323779,0.6387230971836677,0.5901721538898872,-0.3176188612226944,-0.2836982667875251,-0.3322197969732237,-0.1471304016426408,1
GLUTEN FREE GREEK PIZZA,Pizza,"Wegmans Food Markets, Inc. ",-0.1567799601803808,0.0675050204256627,0.3337257678343657,-0.425423739940432,-0.2836975425733126,-0.3322198974945343,-0.1471304884870026,1
GLUTEN FREE MARGHERITA PIZZA,Pizza,"Wegmans Food Markets, Inc. ",-0.1780182067919143,-0.0450858843964394,0.2411201284254274,-0.3878173868993608,-0.2836971399754883,-0.3322197975911555,-0.1471306026261424,1
